shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
SNDR_TL_NB_shp,11832,47.198177,-122.326837,32530.8
SNDR_TL_NB_shp,11833,47.196844,-122.319230,34483.6
SNDR_TL_NB_shp,11834,47.196040,-122.314668,35655.1
SNDR_TL_NB_shp,11835,47.194878,-122.308099,37342.5
SNDR_TL_NB_shp,11836,47.193519,-122.300364,39328.6
SNDR_TL_NB_shp,11837,47.192107,-122.292356,41385.3
SNDR_TL_NB_shp,11838,47.189542,-122.277992,45077.5
SNDR_TL_NB_shp,11839,47.188258,-122.270727,46943.8
SNDR_TL_NB_shp,11840,47.187829,-122.268204,47590.4
SNDR_TL_NB_shp,11841,47.187752,-122.267246,47830.3
SNDR_TL_NB_shp,11842,47.187688,-122.266196,48092.4
SNDR_TL_NB_shp,11843,47.187713,-122.264637,48480.2
SNDR_TL_NB_shp,11844,47.187840,-122.263600,48742.2
SNDR_TL_NB_shp,11845,47.188001,-122.262647,48986.4
SNDR_TL_NB_shp,11846,47.188486,-122.260881,49459.8
SNDR_TL_NB_shp,11847,47.188884,-122.259837,49757.2
SNDR_TL_NB_shp,11848,47.189386,-122.258787,50076.1
SNDR_TL_NB_shp,11849,47.190124,-122.257587,50478.0
SNDR_TL_NB_shp,11850,47.192644,-122.254669,51649.1
SNDR_TL_NB_shp,11851,47.194403,-122.252639,52465.5
SNDR_TL_NB_shp,11852,47.197139,-122.249476,53736.1
SNDR_TL_NB_shp,11853,47.201925,-122.243988,55951.8
SNDR_TL_NB_shp,11854,47.207858,-122.237195,58696.8
SNDR_TL_NB_shp,11855,47.214441,-122.229653,61743.2
SNDR_TL_NB_shp,11856,47.215092,-122.229024,62027.5
SNDR_TL_NB_shp,11857,47.215606,-122.228585,62244.4
SNDR_TL_NB_shp,11858,47.216181,-122.228194,62475.6
SNDR_TL_NB_shp,11859,47.217158,-122.227737,62849.6
SNDR_TL_NB_shp,11860,47.217780,-122.227526,63082.5
SNDR_TL_NB_shp,11861,47.219023,-122.227326,63538.6
SNDR_TL_NB_shp,11862,47.219640,-122.227343,63763.7
SNDR_TL_NB_shp,11863,47.221981,-122.227465,64618.2
SNDR_TL_NB_shp,11864,47.223866,-122.227591,65306.5
SNDR_TL_NB_shp,11865,47.225935,-122.227714,66061.8
SNDR_TL_NB_shp,11866,47.229094,-122.227866,67214.7
SNDR_TL_NB_shp,11867,47.233648,-122.228138,68877.2
SNDR_TL_NB_shp,11868,47.237623,-122.228357,70328.2
SNDR_TL_NB_shp,11869,47.241233,-122.228543,71645.8
SNDR_TL_NB_shp,11870,47.244206,-122.228728,72731.2
SNDR_TL_NB_shp,11871,47.248356,-122.228937,74245.9
SNDR_TL_NB_shp,11872,47.250949,-122.229104,75192.7
SNDR_TL_NB_shp,11873,47.256300,-122.229382,77145.8
SNDR_TL_NB_shp,11874,47.261266,-122.229688,78958.8
SNDR_TL_NB_shp,11875,47.268224,-122.230063,81498.6
SNDR_TL_NB_shp,11876,47.271531,-122.230279,82706.1
SNDR_TL_NB_shp,11877,47.276836,-122.230557,84642.4
SNDR_TL_NB_shp,11878,47.280179,-122.230752,85862.8
SNDR_TL_NB_shp,11879,47.283783,-122.230961,87178.4
SNDR_TL_NB_shp,11880,47.285663,-122.231072,87864.7
SNDR_TL_NB_shp,11881,47.287214,-122.231151,88430.8
SNDR_TL_NB_shp,11882,47.288297,-122.231231,88826.3
SNDR_TL_NB_shp,11883,47.289314,-122.231284,89197.5
SNDR_TL_NB_shp,11884,47.290331,-122.231338,89568.7
SNDR_TL_NB_shp,11885,47.293320,-122.231495,90659.7
SNDR_TL_NB_shp,11886,47.295666,-122.231635,91516.2
SNDR_TL_NB_shp,11887,47.298424,-122.231780,92522.9
SNDR_TL_NB_shp,11888,47.300437,-122.231887,93257.7
SNDR_TL_NB_shp,11889,47.301572,-122.231947,93672.0
SNDR_TL_NB_shp,11890,47.302784,-122.232011,94114.4
SNDR_TL_NB_shp,11891,47.303678,-122.232058,94440.7
SNDR_TL_NB_shp,11892,47.304535,-122.232103,94753.5
SNDR_TL_NB_shp,11893,47.304905,-122.232123,94888.6
SNDR_TL_NB_shp,11894,47.305943,-122.232178,95267.5
SNDR_TL_NB_shp,11895,47.306405,-122.232182,95436.0
SNDR_TL_NB_shp,11896,47.306764,-122.232185,95567.0
SNDR_TL_NB_shp,11897,47.309683,-122.232214,96631.8
SNDR_TL_NB_shp,11898,47.313454,-122.232251,98007.4
SNDR_TL_NB_shp,11899,47.317740,-122.232292,99570.8
SNDR_TL_NB_shp,11900,47.320699,-122.232321,100650.2
SNDR_TL_NB_shp,11901,47.326084,-122.232373,102614.5
SNDR_TL_NB_shp,11902,47.331181,-122.232423,104473.8
SNDR_TL_NB_shp,11903,47.331772,-122.232429,104689.4
SNDR_TL_NB_shp,11904,47.339294,-122.232502,107433.2
SNDR_TL_NB_shp,11905,47.343287,-122.232541,108889.7
SNDR_TL_NB_shp,11906,47.346000,-122.232567,109879.3
SNDR_TL_NB_shp,11907,47.348851,-122.232595,110919.3
SNDR_TL_NB_shp,11908,47.352284,-122.232628,112171.6
SNDR_TL_NB_shp,11909,47.356009,-122.232664,113530.4
SNDR_TL_NB_shp,11910,47.360130,-122.232704,115033.6
SNDR_TL_NB_shp,11911,47.371388,-122.232814,119140.2
SNDR_TL_NB_shp,11912,47.378006,-122.232879,121554.3
SNDR_TL_NB_shp,11913,47.381782,-122.232915,122931.7
SNDR_TL_NB_shp,11914,47.390188,-122.232997,125998.0
SNDR_TL_NB_shp,11915,47.394431,-122.233060,127545.8
SNDR_TL_NB_shp,11916,47.396449,-122.233278,128283.9
SNDR_TL_NB_shp,11917,47.400418,-122.234007,129742.9
SNDR_TL_NB_shp,11918,47.402168,-122.234335,130386.4
SNDR_TL_NB_shp,11919,47.403519,-122.234588,130883.2
SNDR_TL_NB_shp,11920,47.404649,-122.234784,131298.2
SNDR_TL_NB_shp,11921,47.406015,-122.235040,131800.5
SNDR_TL_NB_shp,11922,47.409744,-122.235771,133172.7
SNDR_TL_NB_shp,11923,47.418258,-122.237278,136300.7
SNDR_TL_NB_shp,11924,47.422907,-122.238102,138008.7
SNDR_TL_NB_shp,11925,47.438370,-122.240842,143689.7
SNDR_TL_NB_shp,11926,47.463861,-122.240434,152988.5
SNDR_TL_NB_shp,11927,47.465778,-122.241563,153741.5
SNDR_TL_NB_shp,11928,47.477620,-122.253694,159000.8
SNDR_TL_NB_shp,11929,47.483389,-122.258183,161380.0
SNDR_TL_NB_shp,11930,47.487072,-122.263628,163281.9
SNDR_TL_NB_shp,11931,47.493469,-122.268403,165896.9
SNDR_TL_NB_shp,11932,47.501409,-122.277928,169629.5
SNDR_TL_NB_shp,11933,47.507441,-122.283849,172272.0
SNDR_TL_NB_shp,11934,47.518851,-122.290613,176757.1
SNDR_TL_NB_shp,11935,47.534380,-122.298328,182733.6
SNDR_TL_NB_shp,11936,47.546910,-122.313027,188570.6
SNDR_TL_NB_shp,11937,47.555670,-122.321921,192448.0
SNDR_TL_NB_shp,11938,47.563063,-122.331115,195973.0
SNDR_TL_NB_shp,11939,47.564656,-122.331621,196567.3
SNDR_TL_NB_shp,11940,47.586701,-122.331918,204608.9
SNDR_TL_NB_shp,11941,47.593593,-122.330183,207159.1
SNDR_TL_NB_shp,11942,47.595887,-122.329550,208010.3
SNDR_TL_NB_shp,11943,47.597686,-122.329358,208668.2
SNDR_TL_SBLW_shp,30137,47.597562,-122.329513,0.0
SNDR_TL_SBLW_shp,30138,47.595897,-122.329589,607.6
SNDR_TL_SBLW_shp,30139,47.593603,-122.330221,1458.8
SNDR_TL_SBLW_shp,30140,47.586629,-122.332014,4040.9
SNDR_TL_SBLW_shp,30141,47.564636,-122.331722,12063.5
SNDR_TL_SBLW_shp,30142,47.563048,-122.331191,12657.4
SNDR_TL_SBLW_shp,30143,47.555751,-122.322123,16135.6
SNDR_TL_SBLW_shp,30144,47.546915,-122.313146,20047.4
SNDR_TL_SBLW_shp,30145,47.534445,-122.298507,25858.1
SNDR_TL_SBLW_shp,30146,47.518621,-122.290587,31952.8
SNDR_TL_SBLW_shp,30147,47.507024,-122.283625,36519.5
SNDR_TL_SBLW_shp,30148,47.500658,-122.277203,39332.3
SNDR_TL_SBLW_shp,30149,47.493526,-122.268573,42696.7
SNDR_TL_SBLW_shp,30150,47.486826,-122.263462,45448.0
SNDR_TL_SBLW_shp,30151,47.483356,-122.258252,47254.0
SNDR_TL_SBLW_shp,30152,47.477317,-122.253526,49747.6
SNDR_TL_SBLW_shp,30153,47.465743,-122.241624,54894.3
SNDR_TL_SBLW_shp,30154,47.463807,-122.240513,55652.1
SNDR_TL_SBLW_shp,30155,47.438122,-122.240988,65021.8
SNDR_TL_SBLW_shp,30156,47.424377,-122.238510,70072.9
SNDR_TL_SBLW_shp,30157,47.420772,-122.237860,71397.7
SNDR_TL_SBLW_shp,30158,47.410894,-122.236080,75027.7
SNDR_TL_SBLW_shp,30159,47.406021,-122.235137,76820.5
SNDR_TL_SBLW_shp,30160,47.403749,-122.234718,77655.7
SNDR_TL_SBLW_shp,30161,47.402161,-122.234430,78239.3
SNDR_TL_SBLW_shp,30162,47.400386,-122.234104,78891.8
SNDR_TL_SBLW_shp,30163,47.396407,-122.233383,80354.1
SNDR_TL_SBLW_shp,30164,47.395028,-122.233223,80858.7
SNDR_TL_SBLW_shp,30165,47.390212,-122.233149,82615.5
SNDR_TL_SBLW_shp,30166,47.382299,-122.233068,85502.0
SNDR_TL_SBLW_shp,30167,47.378493,-122.232979,86890.5
SNDR_TL_SBLW_shp,30168,47.372039,-122.232917,89244.8
SNDR_TL_SBLW_shp,30169,47.364131,-122.232842,92129.4
SNDR_TL_SBLW_shp,30170,47.356568,-122.232769,94888.2
SNDR_TL_SBLW_shp,30171,47.351774,-122.232723,96636.9
SNDR_TL_SBLW_shp,30172,47.347987,-122.232687,98018.3
SNDR_TL_SBLW_shp,30173,47.345510,-122.232664,98921.8
SNDR_TL_SBLW_shp,30174,47.342823,-122.232638,99902.0
SNDR_TL_SBLW_shp,30175,47.336056,-122.232573,102370.4
SNDR_TL_SBLW_shp,30176,47.331504,-122.232530,104030.9
SNDR_TL_SBLW_shp,30177,47.329643,-122.232512,104709.7
SNDR_TL_SBLW_shp,30178,47.327948,-122.232496,105328.0
SNDR_TL_SBLW_shp,30179,47.325790,-122.232475,106115.2
SNDR_TL_SBLW_shp,30180,47.320107,-122.232421,108188.2
SNDR_TL_SBLW_shp,30181,47.317363,-122.232394,109189.1
SNDR_TL_SBLW_shp,30182,47.313150,-122.232354,110725.9
SNDR_TL_SBLW_shp,30183,47.309450,-122.232319,112075.6
SNDR_TL_SBLW_shp,30184,47.306532,-122.232291,113140.0
SNDR_TL_SBLW_shp,30185,47.306414,-122.232290,113183.0
SNDR_TL_SBLW_shp,30186,47.305911,-122.232285,113366.5
SNDR_TL_SBLW_shp,30187,47.304929,-122.232233,113724.9
SNDR_TL_SBLW_shp,30188,47.303964,-122.232182,114077.1
SNDR_TL_SBLW_shp,30189,47.302993,-122.232131,114431.5
SNDR_TL_SBLW_shp,30190,47.301370,-122.232045,115023.9
SNDR_TL_SBLW_shp,30191,47.297000,-122.231814,116619.0
SNDR_TL_SBLW_shp,30192,47.295383,-122.231728,117209.2
SNDR_TL_SBLW_shp,30193,47.295075,-122.231693,117321.9
SNDR_TL_SBLW_shp,30194,47.293462,-122.231590,117910.8
SNDR_TL_SBLW_shp,30195,47.290561,-122.231437,118969.7
SNDR_TL_SBLW_shp,30196,47.289128,-122.231362,119492.7
SNDR_TL_SBLW_shp,30197,47.288137,-122.231310,119854.4
SNDR_TL_SBLW_shp,30198,47.287392,-122.231246,120126.6
SNDR_TL_SBLW_shp,30199,47.285785,-122.231158,120713.2
SNDR_TL_SBLW_shp,30200,47.283505,-122.231022,121545.6
SNDR_TL_SBLW_shp,30201,47.279998,-122.230830,122825.7
SNDR_TL_SBLW_shp,30202,47.276737,-122.230637,124016.2
SNDR_TL_SBLW_shp,30203,47.271237,-122.230339,126023.8
SNDR_TL_SBLW_shp,30204,47.267951,-122.230146,127223.4
SNDR_TL_SBLW_shp,30205,47.261270,-122.229772,129662.2
SNDR_TL_SBLW_shp,30206,47.256078,-122.229475,131557.5
SNDR_TL_SBLW_shp,30207,47.250845,-122.229192,133467.6
SNDR_TL_SBLW_shp,30208,47.248313,-122.229049,134391.9
SNDR_TL_SBLW_shp,30209,47.244221,-122.228819,135885.6
SNDR_TL_SBLW_shp,30210,47.241253,-122.228642,136969.1
SNDR_TL_SBLW_shp,30211,47.237601,-122.228454,138302.1
SNDR_TL_SBLW_shp,30212,47.233632,-122.228220,139751.0
SNDR_TL_SBLW_shp,30213,47.230602,-122.228064,140856.9
SNDR_TL_SBLW_shp,30214,47.229113,-122.227957,141400.7
SNDR_TL_SBLW_shp,30215,47.226037,-122.227807,142523.4
SNDR_TL_SBLW_shp,30216,47.223854,-122.227674,143320.4
SNDR_TL_SBLW_shp,30217,47.221965,-122.227570,144009.9
SNDR_TL_SBLW_shp,30218,47.220686,-122.227499,144476.8
SNDR_TL_SBLW_shp,30219,47.219731,-122.227458,144825.3
SNDR_TL_SBLW_shp,30220,47.219166,-122.227428,145031.5
SNDR_TL_SBLW_shp,30221,47.218399,-122.227521,145312.2
SNDR_TL_SBLW_shp,30222,47.217776,-122.227627,145541.0
SNDR_TL_SBLW_shp,30223,47.217126,-122.227849,145784.4
SNDR_TL_SBLW_shp,30224,47.216604,-122.228077,145983.1
SNDR_TL_SBLW_shp,30225,47.215749,-122.228597,146320.7
SNDR_TL_SBLW_shp,30226,47.215085,-122.229152,146599.4
SNDR_TL_SBLW_shp,30227,47.214497,-122.229725,146856.9
SNDR_TL_SBLW_shp,30228,47.207835,-122.237345,149937.9
SNDR_TL_SBLW_shp,30229,47.197210,-122.249523,154855.9
SNDR_TL_SBLW_shp,30230,47.194364,-122.252763,156169.9
SNDR_TL_SBLW_shp,30231,47.192591,-122.254773,156987.2
SNDR_TL_SBLW_shp,30232,47.190032,-122.257822,158189.7
SNDR_TL_SBLW_shp,30233,47.189505,-122.258662,158473.6
SNDR_TL_SBLW_shp,30234,47.189242,-122.259183,158634.8
SNDR_TL_SBLW_shp,30235,47.188649,-122.260516,159030.6
SNDR_TL_SBLW_shp,30236,47.188107,-122.262356,159529.0
SNDR_TL_SBLW_shp,30237,47.187925,-122.263331,159780.4
SNDR_TL_SBLW_shp,30238,47.187755,-122.264570,160094.7
SNDR_TL_SBLW_shp,30239,47.187719,-122.266182,160495.8
SNDR_TL_SBLW_shp,30240,47.187899,-122.268218,161006.3
SNDR_TL_SBLW_shp,30241,47.188450,-122.271403,161823.4
SNDR_TL_SBLW_shp,30242,47.189638,-122.278145,163555.0
SNDR_TL_SBLW_shp,30243,47.190279,-122.281819,164498.0
SNDR_TL_SBLW_shp,30244,47.192128,-122.292266,167181.8
SNDR_TL_SBLW_shp,30245,47.193646,-122.300835,169383.2
SNDR_TL_SBLW_shp,30246,47.194666,-122.306601,170864.3
SNDR_TL_SBLW_shp,30247,47.194945,-122.308078,171245.4
SNDR_TL_SBLW_shp,30248,47.196136,-122.314814,172975.6
SNDR_TL_SBLW_shp,30249,47.196935,-122.319331,174135.9
SNDR_TL_SBLW_shp,30250,47.198283,-122.326976,176099.2
SNDR_TL_SBLW_shp,30251,47.199402,-122.333304,177724.5
SNDR_TL_SBLW_shp,30252,47.200252,-122.338116,178960.3
SNDR_TL_SBLW_shp,30253,47.201002,-122.342398,180059.4
SNDR_TL_SBLW_shp,30254,47.201685,-122.346293,181059.3
SNDR_TL_SBLW_shp,30255,47.202054,-122.348242,181562.2
SNDR_TL_SBLW_shp,30256,47.202363,-122.349197,181825.0
SNDR_TL_SBLW_shp,30257,47.202847,-122.350097,182110.0
SNDR_TL_SBLW_shp,30258,47.208702,-122.357913,184997.3
SNDR_TL_SBLW_shp,30259,47.216082,-122.367752,188634.3
SNDR_TL_SBLW_shp,30260,47.216889,-122.368915,189046.9
SNDR_TL_SBLW_shp,30261,47.217351,-122.369697,189304.1
SNDR_TL_SBLW_shp,30262,47.219837,-122.375050,190914.1
SNDR_TL_SBLW_shp,30263,47.220920,-122.377420,191623.3
SNDR_TL_SBLW_shp,30264,47.221848,-122.379439,192228.6
SNDR_TL_SBLW_shp,30265,47.222243,-122.380273,192481.0
SNDR_TL_SBLW_shp,30266,47.222523,-122.380801,192647.3
SNDR_TL_SBLW_shp,30267,47.222791,-122.381192,192785.1
SNDR_TL_SBLW_shp,30268,47.223119,-122.381573,192937.7
SNDR_TL_SBLW_shp,30269,47.223653,-122.382019,193161.8
SNDR_TL_SBLW_shp,30270,47.224372,-122.382425,193442.8
SNDR_TL_SBLW_shp,30271,47.224780,-122.382618,193599.2
SNDR_TL_SBLW_shp,30272,47.227172,-122.383587,194504.3
SNDR_TL_SBLW_shp,30273,47.228029,-122.383995,194832.9
SNDR_TL_SBLW_shp,30274,47.228391,-122.384226,194976.9
SNDR_TL_SBLW_shp,30275,47.228812,-122.384653,195163.6
SNDR_TL_SBLW_shp,30276,47.229029,-122.384932,195268.8
SNDR_TL_SBLW_shp,30277,47.229219,-122.385213,195367.2
SNDR_TL_SBLW_shp,30278,47.229461,-122.385638,195504.8
SNDR_TL_SBLW_shp,30279,47.229655,-122.386134,195646.9
SNDR_TL_SBLW_shp,30280,47.229798,-122.386584,195770.3
SNDR_TL_SBLW_shp,30281,47.229935,-122.387086,195904.7
SNDR_TL_SBLW_shp,30282,47.230166,-122.388571,196283.2
SNDR_TL_SBLW_shp,30283,47.230514,-122.390581,196798.5
SNDR_TL_SBLW_shp,30284,47.230779,-122.391773,197110.0
SNDR_TL_SBLW_shp,30285,47.231067,-122.392589,197338.3
SNDR_TL_SBLW_shp,30286,47.231362,-122.393134,197511.3
SNDR_TL_SBLW_shp,30287,47.231747,-122.393754,197719.8
SNDR_TL_SBLW_shp,30288,47.232033,-122.394074,197851.0
SNDR_TL_SBLW_shp,30289,47.232545,-122.394550,198072.1
SNDR_TL_SBLW_shp,30290,47.233075,-122.394867,198280.9
SNDR_TL_SBLW_shp,30291,47.233341,-122.395011,198384.3
SNDR_TL_SBLW_shp,30292,47.233663,-122.395118,198504.7
SNDR_TL_SBLW_shp,30293,47.234467,-122.395331,198802.7
SNDR_TL_SBLW_shp,30294,47.236571,-122.395892,199582.7
SNDR_TL_SBLW_shp,30295,47.237078,-122.396043,199771.4
SNDR_TL_SBLW_shp,30296,47.237769,-122.396252,200028.7
SNDR_TL_SBLW_shp,30297,47.238136,-122.396421,200169.0
SNDR_TL_SBLW_shp,30298,47.238550,-122.396749,200340.6
SNDR_TL_SBLW_shp,30299,47.238928,-122.397169,200513.5
SNDR_TL_SBLW_shp,30300,47.239179,-122.397569,200648.6
SNDR_TL_SBLW_shp,30301,47.239445,-122.398235,200840.4
SNDR_TL_SBLW_shp,30302,47.239677,-122.399063,201062.8
SNDR_TL_SBLW_shp,30303,47.240074,-122.401428,201667.9
SNDR_TL_SBLW_shp,30304,47.240157,-122.401884,201785.2
SNDR_TL_SBLW_shp,30305,47.240488,-122.403939,202309.8
SNDR_TL_SBLW_shp,30306,47.240574,-122.405157,202614.0
SNDR_TL_SBLW_shp,30307,47.241190,-122.411597,204229.5
SNDR_TL_SBLW_shp,30308,47.239318,-122.429008,208608.3
SNDR_TL_SBLW_shp,30309,47.238601,-122.434147,209911.5
SNDR_TL_SBLW_shp,30310,47.234864,-122.439466,211810.0
SNDR_TL_SBLW_shp,30311,47.233582,-122.443355,212883.4
SNDR_TL_SBLW_shp,30312,47.231946,-122.446483,213863.3
SNDR_TL_SBLW_shp,30313,47.231755,-122.449337,214575.8
SNDR_TL_SBLW_shp,30314,47.233505,-122.462663,217947.7
SNDR_TL_SBLW_shp,30315,47.231702,-122.472530,220485.9
SNDR_TL_SBLW_shp,30316,47.229824,-122.476310,221648.4
SNDR_TL_SBLW_shp,30317,47.224959,-122.483588,224182.1
SNDR_TL_SBLW_shp,30318,47.223016,-122.485649,225056.5
SNDR_TL_SBLW_shp,30319,47.219238,-122.486938,226471.3
SNDR_TL_SBLW_shp,30320,47.195239,-122.484825,235241.2
SNDR_TL_SBLW_shp,30321,47.191086,-122.485199,236758.9
SNDR_TL_SBLW_shp,30322,47.168446,-122.493142,245250.3
SNDR_TL_SBLW_shp,30323,47.156122,-122.495221,249775.4
SNDR_TL_SBLW_shp,30324,47.155073,-122.496039,250208.8
SNDR_TL_SBLW_shp,30325,47.153189,-122.499103,251235.2
SNDR_TL_SB_shp,1,47.597562,-122.329513,0.0
SNDR_TL_SB_shp,2,47.595897,-122.329589,607.6
SNDR_TL_SB_shp,3,47.593603,-122.330221,1458.8
SNDR_TL_SB_shp,4,47.586629,-122.332014,4040.9
SNDR_TL_SB_shp,5,47.564636,-122.331722,12063.5
SNDR_TL_SB_shp,6,47.563048,-122.331191,12657.4
SNDR_TL_SB_shp,7,47.555751,-122.322123,16135.6
SNDR_TL_SB_shp,8,47.546915,-122.313146,20047.4
SNDR_TL_SB_shp,9,47.534445,-122.298507,25858.1
SNDR_TL_SB_shp,10,47.518621,-122.290587,31952.8
SNDR_TL_SB_shp,11,47.507024,-122.283625,36519.5
SNDR_TL_SB_shp,12,47.500658,-122.277203,39332.3
SNDR_TL_SB_shp,13,47.493526,-122.268573,42696.7
SNDR_TL_SB_shp,14,47.486826,-122.263462,45448.0
SNDR_TL_SB_shp,15,47.483356,-122.258252,47254.0
SNDR_TL_SB_shp,16,47.477317,-122.253526,49747.6
SNDR_TL_SB_shp,17,47.465743,-122.241624,54894.3
SNDR_TL_SB_shp,18,47.463807,-122.240513,55652.1
SNDR_TL_SB_shp,19,47.438122,-122.240988,65021.8
SNDR_TL_SB_shp,20,47.424377,-122.238510,70072.9
SNDR_TL_SB_shp,21,47.420772,-122.237860,71397.7
SNDR_TL_SB_shp,22,47.410894,-122.236080,75027.7
SNDR_TL_SB_shp,23,47.406021,-122.235137,76820.5
SNDR_TL_SB_shp,24,47.403749,-122.234718,77655.7
SNDR_TL_SB_shp,25,47.402161,-122.234430,78239.3
SNDR_TL_SB_shp,26,47.400386,-122.234104,78891.8
SNDR_TL_SB_shp,27,47.396407,-122.233383,80354.1
SNDR_TL_SB_shp,28,47.395028,-122.233223,80858.7
SNDR_TL_SB_shp,29,47.390212,-122.233149,82615.5
SNDR_TL_SB_shp,30,47.382299,-122.233068,85502.0
SNDR_TL_SB_shp,31,47.378493,-122.232979,86890.5
SNDR_TL_SB_shp,32,47.372039,-122.232917,89244.8
SNDR_TL_SB_shp,33,47.364131,-122.232842,92129.4
SNDR_TL_SB_shp,34,47.356568,-122.232769,94888.2
SNDR_TL_SB_shp,35,47.351774,-122.232723,96636.9
SNDR_TL_SB_shp,36,47.347987,-122.232687,98018.3
SNDR_TL_SB_shp,37,47.345510,-122.232664,98921.8
SNDR_TL_SB_shp,38,47.342823,-122.232638,99902.0
SNDR_TL_SB_shp,39,47.336056,-122.232573,102370.4
SNDR_TL_SB_shp,40,47.331504,-122.232530,104030.9
SNDR_TL_SB_shp,41,47.329643,-122.232512,104709.7
SNDR_TL_SB_shp,42,47.327948,-122.232496,105328.0
SNDR_TL_SB_shp,43,47.325790,-122.232475,106115.2
SNDR_TL_SB_shp,44,47.320107,-122.232421,108188.2
SNDR_TL_SB_shp,45,47.317363,-122.232394,109189.1
SNDR_TL_SB_shp,46,47.313150,-122.232354,110725.9
SNDR_TL_SB_shp,47,47.309450,-122.232319,112075.6
SNDR_TL_SB_shp,48,47.306532,-122.232291,113140.0
SNDR_TL_SB_shp,49,47.306414,-122.232290,113183.0
SNDR_TL_SB_shp,50,47.305911,-122.232285,113366.5
SNDR_TL_SB_shp,51,47.304929,-122.232233,113724.9
SNDR_TL_SB_shp,52,47.303964,-122.232182,114077.1
SNDR_TL_SB_shp,53,47.302993,-122.232131,114431.5
SNDR_TL_SB_shp,54,47.301370,-122.232045,115023.9
SNDR_TL_SB_shp,55,47.297000,-122.231814,116619.0
SNDR_TL_SB_shp,56,47.295383,-122.231728,117209.2
SNDR_TL_SB_shp,57,47.295075,-122.231693,117321.9
SNDR_TL_SB_shp,58,47.293462,-122.231590,117910.8
SNDR_TL_SB_shp,59,47.290561,-122.231437,118969.7
SNDR_TL_SB_shp,60,47.289128,-122.231362,119492.7
SNDR_TL_SB_shp,61,47.288137,-122.231310,119854.4
SNDR_TL_SB_shp,62,47.287392,-122.231246,120126.6
SNDR_TL_SB_shp,63,47.285785,-122.231158,120713.2
SNDR_TL_SB_shp,64,47.283505,-122.231022,121545.6
SNDR_TL_SB_shp,65,47.279998,-122.230830,122825.7
SNDR_TL_SB_shp,66,47.276737,-122.230637,124016.2
SNDR_TL_SB_shp,67,47.271237,-122.230339,126023.8
SNDR_TL_SB_shp,68,47.267951,-122.230146,127223.4
SNDR_TL_SB_shp,69,47.261270,-122.229772,129662.2
SNDR_TL_SB_shp,70,47.256078,-122.229475,131557.5
SNDR_TL_SB_shp,71,47.250845,-122.229192,133467.6
SNDR_TL_SB_shp,72,47.248313,-122.229049,134391.9
SNDR_TL_SB_shp,73,47.244221,-122.228819,135885.6
SNDR_TL_SB_shp,74,47.241253,-122.228642,136969.1
SNDR_TL_SB_shp,75,47.237601,-122.228454,138302.1
SNDR_TL_SB_shp,76,47.233632,-122.228220,139751.0
SNDR_TL_SB_shp,77,47.230602,-122.228064,140856.9
SNDR_TL_SB_shp,78,47.229113,-122.227957,141400.7
SNDR_TL_SB_shp,79,47.226037,-122.227807,142523.4
SNDR_TL_SB_shp,80,47.223854,-122.227674,143320.4
SNDR_TL_SB_shp,81,47.221965,-122.227570,144009.9
SNDR_TL_SB_shp,82,47.220686,-122.227499,144476.8
SNDR_TL_SB_shp,83,47.219731,-122.227458,144825.3
SNDR_TL_SB_shp,84,47.219166,-122.227428,145031.5
SNDR_TL_SB_shp,85,47.218399,-122.227521,145312.2
SNDR_TL_SB_shp,86,47.217776,-122.227627,145541.0
SNDR_TL_SB_shp,87,47.217126,-122.227849,145784.4
SNDR_TL_SB_shp,88,47.216604,-122.228077,145983.1
SNDR_TL_SB_shp,89,47.215749,-122.228597,146320.7
SNDR_TL_SB_shp,90,47.215085,-122.229152,146599.4
SNDR_TL_SB_shp,91,47.214497,-122.229725,146856.9
SNDR_TL_SB_shp,92,47.207835,-122.237345,149937.9
SNDR_TL_SB_shp,93,47.197210,-122.249523,154855.9
SNDR_TL_SB_shp,94,47.194364,-122.252763,156169.9
SNDR_TL_SB_shp,95,47.192591,-122.254773,156987.2
SNDR_TL_SB_shp,96,47.190032,-122.257822,158189.7
SNDR_TL_SB_shp,97,47.189505,-122.258662,158473.6
SNDR_TL_SB_shp,98,47.189242,-122.259183,158634.8
SNDR_TL_SB_shp,99,47.188649,-122.260516,159030.6
SNDR_TL_SB_shp,100,47.188107,-122.262356,159529.0
SNDR_TL_SB_shp,101,47.187925,-122.263331,159780.4
SNDR_TL_SB_shp,102,47.187755,-122.264570,160094.7
SNDR_TL_SB_shp,103,47.187719,-122.266182,160495.8
SNDR_TL_SB_shp,104,47.187899,-122.268218,161006.3
SNDR_TL_SB_shp,105,47.188450,-122.271403,161823.4
SNDR_TL_SB_shp,106,47.189638,-122.278145,163555.0
SNDR_TL_SB_shp,107,47.190279,-122.281819,164498.0
SNDR_TL_SB_shp,108,47.192128,-122.292266,167181.8
SNDR_TL_SB_shp,109,47.193646,-122.300835,169383.2
SNDR_TL_SB_shp,110,47.194666,-122.306601,170864.3
SNDR_TL_SB_shp,111,47.194945,-122.308078,171245.4
SNDR_TL_SB_shp,112,47.196136,-122.314814,172975.6
SNDR_TL_SB_shp,113,47.196935,-122.319331,174135.9
SNDR_TL_SB_shp,114,47.198283,-122.326976,176099.2
